"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","River eels","River eels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","60","","35","","41","","68","","85","","55","","29","","21","","27","","28","","35","","28","","24","","24","","30","","27","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Flounders, halibuts, soles","Flounders, halibuts, soles","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","0","0","1","F","1","F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0.842","","0.08","","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","288","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","6","","4","","2","","8","","2","","1","","1","F","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","4","F","10","F","20","","1529","F","565","F","1478","F","2772","F","5935","F","6378","","8341","","9295","","8193","","9612","","15990","","22077","","19093","","32906","","46017","","90031","","98918","","115725","","139022","","136264","","162052","","214012","","228008","","159023.83","","161508.026","","120167.427","","117408.493","F","130361.386","F","120318.839","F","126408.433","F","153792.57","F","173119","F","263179","F","288457.06","F"
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Miscellaneous pelagic fishes","Miscellaneous pelagic fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","29","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Clams, cockles, arkshells","Clams, cockles, arkshells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","11","","24","","5","","10","F","16","","28","","15","F","24","F","22","","8","","8","F","16","F","14","F","2","F","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","7",""
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Miscellaneous marine molluscs","Miscellaneous marine molluscs","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Mussels","Mussels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","F","8","F","15","F","22","F","55","F","86","F","99","","114","","107","","115","","316","","303","F","179","","160","","67","","157","","55","","133","","150","","75","","108","","18","","119","","61","","113","","99","","64","","120","","193","","523","","121.584","","152.544","","160.691","","160.903","","102.197","","110.8","","178.106","","139.76","","58","","118","","239.76",""
"Northern Africa","Atlantic Ocean and adjacent seas","Brackishwater","Oysters","Oysters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","4","F","10","F","16","F","22","F","28","F","35","F","41","F","47","F","53","F","59","F","65","F","71","F","78","F","84","F","90","F","96","F","102","F","108","F","119","","137","","150","","171","","214","F","211","F","182","","224","","160","","113","","122","","168","","120","","248","","203","","206","","183","","157","","263","","230","","168","","253","","242","","367","","193.37","","210.03","","294.65","","221","","259.5","","284.566","","311","","311","","436","","463","","447.021",""
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Miscellaneous marine crustaceans","Miscellaneous marine crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","35","","31","","7","","1","","0","0","0","0","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","River eels","River eels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","F","9","F","17","F","25","F","33","F","41","F","50","F","58","F","66","F","0","0","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Flounders, halibuts, soles","Flounders, halibuts, soles","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","197","","170","F","30","","18","","26","","22","","27","","45","","17","","6","","8","","41","","15","","15","","15","","20","","15","","0","-","0","-","0","-","0","-","0","-","12.1","","15","F","0","-","0","-","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","4","","247","","391","","491","","779","","1125","","1153","","1095","","852","","754","","951","","670","","536","","733","","917","","951","","1408","","266","F","309","F","129","F","140","F","136.77","F","64","","156.9","","155","","167","","181","","174","","154.7","","130.535",""
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Tunas, bonitos, billfishes","Tunas, bonitos, billfishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","152","","91","F","360","","598","","430","","420","","740","","350","","70","F","220","F","630","F","166","F","40","F","50","","0","-","0","-"
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Clams, cockles, arkshells","Clams, cockles, arkshells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","10","","7","","10","F","20","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Mussels","Mussels","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","4","","0","-","50","","50","","50","","0","-","0","-","0","-","4","","34","","11.78","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Oysters","Oysters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","6","","10","","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Scallops, pectens","Scallops, pectens","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","28","","2","","1","","4","","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Northern Africa","Atlantic Ocean and adjacent seas","Marine","Squids, cuttlefishes, octopuses","Squids, cuttlefishes, octopuses","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","27","","20","F","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0","."
"Southern Africa","Africa - Inland waters","Freshwater","Freshwater crustaceans","Freshwater crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","2","","3","","7","","4","","8","","9","","7","F","9","F","3","F","3","","2","","2","","2","F","2","F","8","","8","F","0.8","","0.8","","3.5","","5","F","5","F","4","","4","F","6.84","","4",""
"Southern Africa","Africa - Inland waters","Freshwater","Salmons, trouts, smelts","Salmons, trouts, smelts","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","2","","2","","2","","2","","2","","0","0","0","0","0","0","0","0","351","F","402","F","562","F","601","F","603","","623","","953","","1223","","994","","1025","","1025","","774","","794","","1054","","1652","","1135","","1554","","1250","","1500","F","1750","","1000","","950","","1000","F","1130","F","1390","","1056","","1250","","1499","","1828","","2022","F","2400","F","2500","F","2549","F","3050","F","4003",""
"Southern Africa","Africa - Inland waters","Freshwater","Carps, barbels and other cyprinids","Carps, barbels and other cyprinids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","10","","21","","25","","20","","22","","25","","23","","15","","19","","20","","11","","21","","21","","25","","35","","35","F","41","","51","","64","","35","","34","","34","","44","","70","","85","","52","","66","","68","","26","F","12","","5","","1","","2","","1","","31","","30.6","F","1.2","","0.37","","0.37","","0.43","","0.53","","1","F","1","F","6.3","","5.76",""
"Southern Africa","Africa - Inland waters","Freshwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","9","","13","","21","","31","","159","","245","","897","","1197","","493","","99","","117","","107","","53","","64","","54","","32","","47","","45","","44","F","260","","257","","115","","115","F","152","F","61","","61","F","190","","165","","5","F","15","F","15","F","15","F","35.29","","25","","26.19",""
"Southern Africa","Africa - Inland waters","Freshwater","Tilapias and other cichlids","Tilapias and other cichlids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","12","F","12","F","20","","20","","30","","40","","55","","60","","60","","25","","62","","45","","119","","117","","148","","240","","200","F","240","","210","","275","","280","F","128","F","178","","253","F","259.64","","254.38","","403.3","","495.17","F","447.22","F","475.04","F","501.66","","586.59","","602.66",""
