"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Americas","Inland waters","Freshwater","River prawns nei","Macrobrachium spp","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","28","","29","","37","","13","","12","","10","","56","","0",".","1.026","","1","","2.67","","0.2","","13.576","","1.864",""
"Americas","Inland waters","Freshwater","Whiteleg shrimp","Penaeus vannamei","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","300","F","300","F","300","F"
"Americas","Inland waters","Freshwater","Barramundi(=Giant seaperch)","Lates calcarifer","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","100","F","400","F","400","F","400","F","400","F","400","F","400","F","400","F","400","F","400","F","400","F","400","","700","F","100","F"
"Americas","Inland waters","Freshwater","Striped bass","Morone saxatilis","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","3","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Americas","Inland waters","Freshwater","American eel","Anguilla rostrata","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","1","F","0","0","0","0","0","0","0","0","49","","38","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Americas","Inland waters","Freshwater","Arctic char","Salvelinus alpinus","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","65","","75","","44","","40","","38","","60","","81","","87","","285","F","300","F","200","F","200","F","300","F","200","F","200","F","200","F","200","F","200","F","150","F"
"Americas","Inland waters","Freshwater","Atlantic salmon","Salmo salar","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","243","","521","","395","F","318","F","693","F","485","F","651","F","799","F","2630","","3233","F","9779","","13071","","22073","","21467","","194","","328","","569.56","","493.49",""
"Americas","Inland waters","Freshwater","Coho(=Silver) salmon","Oncorhynchus kisutch","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","55","","149","","83","F","91","F","118","F","179","F","100","F","50","F","9612","","12744","F","15458","","15619","","11505","","13819","","245","","176","","153","","189.89",""
"Americas","Inland waters","Freshwater","Rainbow trout","Oncorhynchus mykiss","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","15","F","60","F","206","F","505","F","792","F","2475","","4195","F","5753","F","7235","F","8657","F","10070","F","11303","F","12602","F","13914","F","15113","F","16295","F","17454","F","18563","F","16031","F","12531","","23239","","22811","F","23454","","25173","F","25900","","27419","","28175","","31522","","33486","","33419","","36854","","40249","","34151","","34825","","33201","","42965","","37173","","48158","","43376","","51405","","49996","","47848","","45567","","42548","","45944","","54867","","51364","","42093","","42968","","63207","","66462.7","","70068","","90278.4","","85087.08","","105680.7","","87921.55","","116566.148","","125327.267","","132231.09",""
"Americas","Inland waters","Freshwater","Sea trout","Salmo trutta","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","58","","0","-","0","-","0","-","0","-","39","","0","-","0","-","0","-","0","-","0","-","0","-","1","","1","","1","","1","","2","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0","."
"Americas","Inland waters","Freshwater","Trouts nei","Salmo spp","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2167","","2842","","3259","","3614","","4497","","2839","","3511","","3718","","4004","","4429","","6592","","5910","","5962","","6581","","6514","","6513","","6830","","5353","","4871","","4857","","4374","","5044","","7932","","7198","","6844","","5600","","6077","","6673","","6818","","7062","","0",".","0",".","0","."
"Americas","Inland waters","Freshwater","Beluga","Huso huso","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","5.6","","11.6","","8.54","","9.16","","0",".","0","0","0","."
"Americas","Inland waters","Freshwater","Danube sturgeon(=Osetr)","Acipenser gueldenstaedtii","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","6","","22.5","","19.4","","8.54","","59.04","","38.618","","35.747","","33.17",""
"Americas","Inland waters","Freshwater","Siberian sturgeon","Acipenser baerii","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","12","","10","","12","","24","","5","","4","","6","","12","","13","","37","","26","","25","","29","","41.3","","69.97","","64","","6","","242.52","","230.34","F","202.1","","21.66","","19.074","","54.063",""
"Americas","Inland waters","Freshwater","Sterlet sturgeon","Acipenser ruthenus","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","70","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0.903","","0",".","0","."
"Americas","Inland waters","Freshwater","Sturgeons nei","Acipenseridae","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","544","","0",".","0",".","0",".","0",".","0",".","150","F","150","F","150","F","150","F","150","F","200","F","200","F","200","F","300","F","371.4","F","949.06","","954","","948.6","","950.392","","952.158","","1172.541",""
"Americas","Inland waters","Freshwater","Bighead carp","Hypophthalmichthys nobilis","750","F","780","F","800","F","820","F","840","F","870","F","890","F","920","F","940","F","970","F","1000","F","1020","F","1050","F","1080","F","1110","F","1200","","1180","F","1210","F","1240","F","1280","F","1310","F","1350","F","1390","F","1430","F","1470","F","1466","","1550","F","1600","F","1513","","1690","F","1500","","1780","F","2250","","1890","F","2090","","3501","","3702","","4","","16","","2","","1","","2","","3","","4","","0","-","1","","0","-","1542","","2005","","2005","","2005","","2005","","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Americas","Inland waters","Freshwater","Buffalofishes nei","Ictiobus spp","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","34","","22","","13","","4","","5","","2","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Americas","Inland waters","Freshwater","Common carp","Cyprinus carpio","0","-","0","-","0","-","0","-","0","-","50","F","100","F","80","F","100","F","100","F","100","F","100","F","120","F","120","F","80","F","80","F","100","F","150","F","150","F","150","F","200","F","250","F","250","F","300","F","300","F","500","F","400","F","450","F","700","F","1000","F","1205","F","2227","F","2443","F","2585","F","3065","","4870","","5997","","7587","","8002","","6895","","8332","","8815","","8690","","7544","","8179","","20588","","33122","F","44602","","41402","","57625","","64496","","68008","","69702","","75314","","69324","","64835","","66604","","43455","","7096","","7272.66","","1240.19","","1850.63","","2533.8","","1594.865","F","9715.51","","5228.57","","6698.937","","5963","","7003.513",""
"Americas","Inland waters","Freshwater","Cyprinids nei","Cyprinidae","3270","F","3360","F","3460","F","3560","F","3660","F","3760","F","3860","F","3970","F","4080","F","4200","F","4320","F","4440","F","4560","F","4690","F","4820","F","5200","","5100","F","5240","F","5390","F","5540","F","5700","F","5850","F","6020","F","6190","F","6360","F","6353","","6720","F","6910","F","6558","","7300","F","6500","","7720","F","9750","","8163","F","19006","","7784","","7785","","11832","","8518","F","8502","F","9804","","9616","","9354","","9334","","9849","","9885","","9459","","9042","","7436","","7436","","6332","","6333","","6333","","6352","","6353","","4199","","5098","","6247","","39612","F","36610.5","F","27597.68","F","24445.48","","26233.82","","19381.55","","21468.83","F","21261.87","F","20838.11","F","19426.16","F","18365.99","F"
"Americas","Inland waters","Freshwater","Grass carp(=White amur)","Ctenopharyngodon idellus","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","6","F","27","F","54","","90","","69","","61","","71","","101","","63","","49","","39","","69","","65","","56","","41","","200","","52","","23","","126","","37","","7","","40","","52","","31","","1","","2.81","","1","","47","","51.88","","66.66","","71","","48.39","","42.995","","41.8","","550.06",""
"Americas","Inland waters","Freshwater","Silver carp","Hypophthalmichthys molitrix","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","20","F","53","F","110","F","256","","282","","383","","704","","899","","1509","","2457","","3096","","3334","","5257","","6867","","9924","","15552","","21808","","25681","","27275","","17530","","12979","","12773","","13136","","15005","","12322","","12162","","19950","","20181","","17437","","16229","","14646","","14444","","16249.6","","17831","","17098","","14972","","15586","","12454",""
"Americas","Inland waters","Freshwater","Amazon sailfin catfish","Pterygoplichthys pardalis","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","4","","1","","22","","6","","6.9","","9.54","","4.81","","4.5","","8.87","","5.81","","6.15",""
"Americas","Inland waters","Freshwater","American yellow perch","Perca flavescens","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","50","","50","F","50","","50","","50","F","50","","50","F","50","F","100","","100","","100","","100","","100","","24",""
"Americas","Inland waters","Freshwater","Arapaima","Arapaima gigas","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","5","F","12","F","15","F","20","","20","","10","","10","","0","0","0","0","0","0","0","0","0","-","0","-","0","-","0","-","0","-","0","-","2","","23","","12","","6","","8","","11","","58","","2536","","3218.2","","2395.44","","11854.64","F","8535.1","F","8742.22","F","4417.62","F","2130.73","F"
"Americas","Inland waters","Freshwater","Argentinian silverside","Odontesthes bonariensis","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","8","","290","","20","","0","-","0","-","0","-","2","","0","0","0","0","0","-","0","-","0","-","3","","0","-","2","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
