"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Southern Africa","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","2","","2","","2","","2","","2","","0","0","0","0","0","0","0","0","351","F","402","F","562","F","601","F","603","","623","","953","","1223","","994","","1025","","1025","","774","","794","","1054","","1652","","1135","","1554","","1250","","1500","F","1750","","1000","","950","","1000","F","1130","F","1390","","1056","","1250","","1499","","1828","","2022","F","2400","F","2500","F","2549","F","3050","F","4003",""
"Southern Africa","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","10","","21","","25","","20","","22","","25","","23","","15","","19","","20","","20","","34","","54","","68","","214","","300","","968","","1288","","612","","194","","211","","166","","159","","179","","258","","201","","261","","353","","270","F","512","","472","","391","","397","F","281","F","270","","344.6","F","450.84","","419.75","","408.67","","510.6","F","462.75","F","491.04","F","537.95","","617.89","","634.61",""
"Southern Africa","Inland waters","Freshwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","3","","4","","12","","16","","16","","15","","15","F","0","0","0","0","0","0","0","-","0","-","15","","15","F","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Southern Africa","Marine areas","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","11","","18","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Africa","Marine areas","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","23","","0",".","7.98","","48.46","","123","","162","","77","","0",".","0",".","0","."
"Southern Africa","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","39","","39","","51","","86","","86","","70","","89","","120","","127","","120","","158","","125","","30","","15","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Southern Africa","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","28.5",""
"Southern Africa","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","20","","20","","20","F","20","","20","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","2","","14","","2","","1","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Southern Africa","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","5","","10","","20","","35","","30","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Southern Africa","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","0","0","0","0","9","","9","","9","","12","","14","","14","","13","","11","","10","","6","","16","","194","","196","","452","","584","","1149","","1757","","2416","","2692","","2862","","3267","","2641","","2089","","3000","","3187","","2772","","968","","1201","","1165","","1453","","1730","","1662","","1843.5","","1720.5","","2454.6","","2333.6","","2506","","2218.25","","2687.62","","3294.39","","3710.12","","3975.09","","4143.52","","4174.52","","4469.21",""
"Western Africa","Inland waters","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","5","","6","","7","","3","","3","","2","","2","F","6","","10","","11","","20","","25","","21","","20","F","50","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0","."
"Western Africa","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","4","F","15","F","30","F","44","F","63","F","87","F","112","F","142","F","181","F","229","F","290","F","380","","660","","695","","704","","752","","1199","","468","","1096","","3532","","3463","F","2639","F","2724","F","28","","170","","325","","377","","642","","602","","535","","431","","431","","551","F","451","F","140","","140","F","140","F","200","F","668","F","820","","820","","820","F","820","F","783","F","770","F","770","F"
"Western Africa","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","213","F","374","F","542","F","739","F","931","F","1116","F","1298","F","1476","F","1652","F","1824","F","2005","F","2173","F","2361","F","2547","F","2730","F","2904","F","3088","F","3275","F","3454","F","3659","F","3903","F","4115","F","4318","F","4525","F","4714","F","4913","F","5115","F","5329","F","5531","F","5722","F","5935","F","6151","F","6424","F","6748","F","6490","","7487","","5162","","5719","","10308","","24885","","7149","","13313","","13513","","13791","F","12206","F","13925","F","21354","","25202","","22989","","25558","","31402","","31419","","38105","","33220","","46514","","59517","","89178","","91503","","151851","","163559","","215430","","246261.5","","286682.6","","318280.05","","359734","","373133.66","","373302.4","","367721.56","","382958.737",""
"Western Africa","Inland waters","Freshwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","20","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Western Africa","Marine areas","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","53","","60","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","50","F","0",".","0",".","0",".","0",".","0",".","0",".","0",".","10","F","10","F","50","F","130","F","100",""
"Western Africa","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","","8","","5","","10","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","7","","7","","8","","1","","7","","8","","0","-","0","-","9","","12","","16","","54.1","","58","","190","","264","","239","","262.8","","176","","56",""
"Western Africa","Marine areas","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","7","F","46","F","82","F","116","F","147","F","175","F","200","F","222","F","242","F","259","F","273","F","284","F","280","F","270","F","272","","299","","329","","330","F","288","","1512","","225","","200","F","230","F","230","F","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Western Africa","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","100","","100","","200","","200","","98","","66","","81","","146","","123","","92","","149","","136","","124","","0","-","36","","30","","26","","25","","30","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F","20","F"
"Western Africa","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","207","","767","","700","","900","F","900","F","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Western Africa","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","95","","95","","87","","84","","35","","35","F","30","F","30","F","16","","22","","39","","118.2","","196.2","","190","","246","","450.5","","1195.43","","543.2","","530",""
"Caribbean","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","100","","100","","100","","0","-","82","","53","","72","","99","","88","","66","","67","","85","","57","","84","","48","","45","","34","","44","","974","","519","","79","","40","","23","","1","F","1","F","1","F","2","","1","F","1","F","1","F","1","F","1","F","1","F","1","F","1","F","1","","1","F","1","F","1","F","1","","1","","1","F","0","-"
"Caribbean","Inland waters","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","46","","19","","20","","20","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Caribbean","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","14","","26","","132","","181","","204","","330","","300","","283","","281","","247","","471","","966","","1160","","219","","199","","137","","170","","107","","144","","116","","129","","231","","176.5","","153.161","","140.515","F","146.914","F","153.74","F","158.76","F","149","F","52.55","","46.75","F","43.03","F","50.45","","52","F","49.37","F","41.36","F","44.5","F"
"Caribbean","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","1","","1","F","0","0","0","0","0","0","0","0","49","","38","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Caribbean","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","50","F","200","F","300","F","242","","598","","945","","1137","","1826","","2687","","3033","","3640","","4310","","4941","","6060","","6866","","8373","","10513","","10689","","13839","","15755","","20230","","25571","","38811","","38315","","39682","","42098","","34966","","29566","","32649","","28122","","31763","","24169","","29449.99","","38732.9","","38181.19","","36528.26","","30988","","23714.3","","23600.45","","26501.24","","29380.74","","29698.1","","26876.37","","29038.04","","25838.08",""
"Caribbean","Marine areas","Brackishwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","10","F","12","","12","F","361","","517","","765","","1212","","1379","","1009","","811","","1140","","1537","","1316","","2002","","1735","","1069","","2340","","1320","","2085","","1868","","693","","3283","","4822","","3610","","3833","","3598","","3165","","2673","","3098.9","","4415.9","","4571","","5169","","5444","","6031","","6874",""
"Caribbean","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","0",".","0","-","0","-","0","-","0","-","0","-","0","-"
"Caribbean","Marine areas","Brackishwater","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","330","","287","","300","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Caribbean","Marine areas","Marine","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","90","F","198","","200","","173","","137","","90","","35","","100","F","200","","47","","49","","68","","37","","160","","129","","578","","743","","1135","","534","F","721","","747","","727","F","490","F","490","F","490","F","490","F","0","-","0","-","0","-","8.35","","8.83","","8.5","F","6","F","7.84",""
"Caribbean","Marine areas","Marine","Marine fishes","Marine fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","7","","0","-","7","","5","","10","","15","","10","","12","","7","","10","","12","","20","","30","","24","","24","","73","","268","","224","","502.7","","527.8","F","583.4","F","587.5","F","715","F","725","F","392.7","","392","","397","F","424","","401.1","F","136","F","357","F","360","F"
"Caribbean","Marine areas","Marine","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","20","F","80","F","220","F","350","F","460","F","570","F","670","F","760","F","840","F","910","F","980","F","1030","F","1070","F","1110","F","1130","F","1155","F","1161","F","1001","F","1135","","1101","F","1682","","1245","","22","F","20","F","18","F","13","F","12","F","11","F","14","F","15","F","61","","2296","","1885","","1652","","1508","","1330","","1338","","1188","","1050","","1113","","1086","","861","","1375.2","","1650.5","","1796.5","","1583.5","","1519.2","","1110.1","","980.5","","1113.5","","1089.5","","1186.5",""
"Central America","Inland waters","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","511","","952","","766","","876","","808","","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-"
"Central America","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","109","","23","","413","","145","","190","","259","","136","","125","","332","","200","","247","","1148","","1198","","543","","440","","394","","0",".","0",".","0.439","","3.869","","58","","26.83","","75.514","","655.984","","596.544",""
"Central America","Inland waters","Freshwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","10","F","59","F","104","F","146","F","183","F","216","F","247","F","274","F","297","F","317","F","334","F","349","F","364","F","357","","357","","381","","397","","443","","374","","228","","368","","422","","431","","462","","458","","457","","553","","213","","201","","130","","112","","70","","73","","67","","176","","170","","69","","42","","32.211","","44.49","","107","","383.3","","34.005","F","23","","24.44","","24.448","","18.776","","7.064",""
